,power_mean_00h_02h,power_variance_00h_02h,power_skewness_00h_02h,power_kurtosis_00h_02h,power_difference_mean_00h_02h,power_difference_variance_00h_02h,abs_power_difference_mean_00h_02h,onoff_number_00h_02h,active_appliance_power_mean_00h_02h,active_appliance_power_variance_00h_02h,circuit_active_time_percentage_00h_02h,power_range_0_5_percentage_00h_02h,power_range_5_50_percentage_00h_02h,power_range_50_100_percentage_00h_02h,power_range_100_250_percentage_00h_02h,power_range_250_500_percentage_00h_02h,power_range_500_1000_percentage_00h_02h,power_larger_1000_percentage_00h_02h,power_mean_01h_03h,power_variance_01h_03h,power_skewness_01h_03h,power_kurtosis_01h_03h,power_difference_mean_01h_03h,power_difference_variance_01h_03h,abs_power_difference_mean_01h_03h,onoff_number_01h_03h,active_appliance_power_mean_01h_03h,active_appliance_power_variance_01h_03h,circuit_active_time_percentage_01h_03h,power_range_0_5_percentage_01h_03h,power_range_5_50_percentage_01h_03h,power_range_50_100_percentage_01h_03h,power_range_100_250_percentage_01h_03h,power_range_250_500_percentage_01h_03h,power_range_500_1000_percentage_01h_03h,power_larger_1000_percentage_01h_03h,power_mean_02h_04h,power_variance_02h_04h,power_skewness_02h_04h,power_kurtosis_02h_04h,power_difference_mean_02h_04h,power_difference_variance_02h_04h,abs_power_difference_mean_02h_04h,onoff_number_02h_04h,active_appliance_power_mean_02h_04h,active_appliance_power_variance_02h_04h,circuit_active_time_percentage_02h_04h,power_range_0_5_percentage_02h_04h,power_range_5_50_percentage_02h_04h,power_range_50_100_percentage_02h_04h,power_range_100_250_percentage_02h_04h,power_range_250_500_percentage_02h_04h,power_range_500_1000_percentage_02h_04h,power_larger_1000_percentage_02h_04h,power_mean_03h_05h,power_variance_03h_05h,power_skewness_03h_05h,power_kurtosis_03h_05h,power_difference_mean_03h_05h,power_difference_variance_03h_05h,abs_power_difference_mean_03h_05h,onoff_number_03h_05h,active_appliance_power_mean_03h_05h,active_appliance_power_variance_03h_05h,circuit_active_time_percentage_03h_05h,power_range_0_5_percentage_03h_05h,power_range_5_50_percentage_03h_05h,power_range_50_100_percentage_03h_05h,power_range_100_250_percentage_03h_05h,power_range_250_500_percentage_03h_05h,power_range_500_1000_percentage_03h_05h,power_larger_1000_percentage_03h_05h,power_mean_04h_06h,power_variance_04h_06h,power_skewness_04h_06h,power_kurtosis_04h_06h,power_difference_mean_04h_06h,power_difference_variance_04h_06h,abs_power_difference_mean_04h_06h,onoff_number_04h_06h,active_appliance_power_mean_04h_06h,active_appliance_power_variance_04h_06h,circuit_active_time_percentage_04h_06h,power_range_0_5_percentage_04h_06h,power_range_5_50_percentage_04h_06h,power_range_50_100_percentage_04h_06h,power_range_100_250_percentage_04h_06h,power_range_250_500_percentage_04h_06h,power_range_500_1000_percentage_04h_06h,power_larger_1000_percentage_04h_06h,power_mean_05h_07h,power_variance_05h_07h,power_skewness_05h_07h,power_kurtosis_05h_07h,power_difference_mean_05h_07h,power_difference_variance_05h_07h,abs_power_difference_mean_05h_07h,onoff_number_05h_07h,active_appliance_power_mean_05h_07h,active_appliance_power_variance_05h_07h,circuit_active_time_percentage_05h_07h,power_range_0_5_percentage_05h_07h,power_range_5_50_percentage_05h_07h,power_range_50_100_percentage_05h_07h,power_range_100_250_percentage_05h_07h,power_range_250_500_percentage_05h_07h,power_range_500_1000_percentage_05h_07h,power_larger_1000_percentage_05h_07h,power_mean_06h_08h,power_variance_06h_08h,power_skewness_06h_08h,power_kurtosis_06h_08h,power_difference_mean_06h_08h,power_difference_variance_06h_08h,abs_power_difference_mean_06h_08h,onoff_number_06h_08h,active_appliance_power_mean_06h_08h,active_appliance_power_variance_06h_08h,circuit_active_time_percentage_06h_08h,power_range_0_5_percentage_06h_08h,power_range_5_50_percentage_06h_08h,power_range_50_100_percentage_06h_08h,power_range_100_250_percentage_06h_08h,power_range_250_500_percentage_06h_08h,power_range_500_1000_percentage_06h_08h,power_larger_1000_percentage_06h_08h,power_mean_07h_09h,power_variance_07h_09h,power_skewness_07h_09h,power_kurtosis_07h_09h,power_difference_mean_07h_09h,power_difference_variance_07h_09h,abs_power_difference_mean_07h_09h,onoff_number_07h_09h,active_appliance_power_mean_07h_09h,active_appliance_power_variance_07h_09h,circuit_active_time_percentage_07h_09h,power_range_0_5_percentage_07h_09h,power_range_5_50_percentage_07h_09h,power_range_50_100_percentage_07h_09h,power_range_100_250_percentage_07h_09h,power_range_250_500_percentage_07h_09h,power_range_500_1000_percentage_07h_09h,power_larger_1000_percentage_07h_09h,power_mean_08h_10h,power_variance_08h_10h,power_skewness_08h_10h,power_kurtosis_08h_10h,power_difference_mean_08h_10h,power_difference_variance_08h_10h,abs_power_difference_mean_08h_10h,onoff_number_08h_10h,active_appliance_power_mean_08h_10h,active_appliance_power_variance_08h_10h,circuit_active_time_percentage_08h_10h,power_range_0_5_percentage_08h_10h,power_range_5_50_percentage_08h_10h,power_range_50_100_percentage_08h_10h,power_range_100_250_percentage_08h_10h,power_range_250_500_percentage_08h_10h,power_range_500_1000_percentage_08h_10h,power_larger_1000_percentage_08h_10h,power_mean_09h_11h,power_variance_09h_11h,power_skewness_09h_11h,power_kurtosis_09h_11h,power_difference_mean_09h_11h,power_difference_variance_09h_11h,abs_power_difference_mean_09h_11h,onoff_number_09h_11h,active_appliance_power_mean_09h_11h,active_appliance_power_variance_09h_11h,circuit_active_time_percentage_09h_11h,power_range_0_5_percentage_09h_11h,power_range_5_50_percentage_09h_11h,power_range_50_100_percentage_09h_11h,power_range_100_250_percentage_09h_11h,power_range_250_500_percentage_09h_11h,power_range_500_1000_percentage_09h_11h,power_larger_1000_percentage_09h_11h,power_mean_10h_12h,power_variance_10h_12h,power_skewness_10h_12h,power_kurtosis_10h_12h,power_difference_mean_10h_12h,power_difference_variance_10h_12h,abs_power_difference_mean_10h_12h,onoff_number_10h_12h,active_appliance_power_mean_10h_12h,active_appliance_power_variance_10h_12h,circuit_active_time_percentage_10h_12h,power_range_0_5_percentage_10h_12h,power_range_5_50_percentage_10h_12h,power_range_50_100_percentage_10h_12h,power_range_100_250_percentage_10h_12h,power_range_250_500_percentage_10h_12h,power_range_500_1000_percentage_10h_12h,power_larger_1000_percentage_10h_12h,power_mean_11h_13h,power_variance_11h_13h,power_skewness_11h_13h,power_kurtosis_11h_13h,power_difference_mean_11h_13h,power_difference_variance_11h_13h,abs_power_difference_mean_11h_13h,onoff_number_11h_13h,active_appliance_power_mean_11h_13h,active_appliance_power_variance_11h_13h,circuit_active_time_percentage_11h_13h,power_range_0_5_percentage_11h_13h,power_range_5_50_percentage_11h_13h,power_range_50_100_percentage_11h_13h,power_range_100_250_percentage_11h_13h,power_range_250_500_percentage_11h_13h,power_range_500_1000_percentage_11h_13h,power_larger_1000_percentage_11h_13h,power_mean_12h_14h,power_variance_12h_14h,power_skewness_12h_14h,power_kurtosis_12h_14h,power_difference_mean_12h_14h,power_difference_variance_12h_14h,abs_power_difference_mean_12h_14h,onoff_number_12h_14h,active_appliance_power_mean_12h_14h,active_appliance_power_variance_12h_14h,circuit_active_time_percentage_12h_14h,power_range_0_5_percentage_12h_14h,power_range_5_50_percentage_12h_14h,power_range_50_100_percentage_12h_14h,power_range_100_250_percentage_12h_14h,power_range_250_500_percentage_12h_14h,power_range_500_1000_percentage_12h_14h,power_larger_1000_percentage_12h_14h,power_mean_13h_15h,power_variance_13h_15h,power_skewness_13h_15h,power_kurtosis_13h_15h,power_difference_mean_13h_15h,power_difference_variance_13h_15h,abs_power_difference_mean_13h_15h,onoff_number_13h_15h,active_appliance_power_mean_13h_15h,active_appliance_power_variance_13h_15h,circuit_active_time_percentage_13h_15h,power_range_0_5_percentage_13h_15h,power_range_5_50_percentage_13h_15h,power_range_50_100_percentage_13h_15h,power_range_100_250_percentage_13h_15h,power_range_250_500_percentage_13h_15h,power_range_500_1000_percentage_13h_15h,power_larger_1000_percentage_13h_15h,power_mean_14h_16h,power_variance_14h_16h,power_skewness_14h_16h,power_kurtosis_14h_16h,power_difference_mean_14h_16h,power_difference_variance_14h_16h,abs_power_difference_mean_14h_16h,onoff_number_14h_16h,active_appliance_power_mean_14h_16h,active_appliance_power_variance_14h_16h,circuit_active_time_percentage_14h_16h,power_range_0_5_percentage_14h_16h,power_range_5_50_percentage_14h_16h,power_range_50_100_percentage_14h_16h,power_range_100_250_percentage_14h_16h,power_range_250_500_percentage_14h_16h,power_range_500_1000_percentage_14h_16h,power_larger_1000_percentage_14h_16h,power_mean_15h_17h,power_variance_15h_17h,power_skewness_15h_17h,power_kurtosis_15h_17h,power_difference_mean_15h_17h,power_difference_variance_15h_17h,abs_power_difference_mean_15h_17h,onoff_number_15h_17h,active_appliance_power_mean_15h_17h,active_appliance_power_variance_15h_17h,circuit_active_time_percentage_15h_17h,power_range_0_5_percentage_15h_17h,power_range_5_50_percentage_15h_17h,power_range_50_100_percentage_15h_17h,power_range_100_250_percentage_15h_17h,power_range_250_500_percentage_15h_17h,power_range_500_1000_percentage_15h_17h,power_larger_1000_percentage_15h_17h,power_mean_16h_18h,power_variance_16h_18h,power_skewness_16h_18h,power_kurtosis_16h_18h,power_difference_mean_16h_18h,power_difference_variance_16h_18h,abs_power_difference_mean_16h_18h,onoff_number_16h_18h,active_appliance_power_mean_16h_18h,active_appliance_power_variance_16h_18h,circuit_active_time_percentage_16h_18h,power_range_0_5_percentage_16h_18h,power_range_5_50_percentage_16h_18h,power_range_50_100_percentage_16h_18h,power_range_100_250_percentage_16h_18h,power_range_250_500_percentage_16h_18h,power_range_500_1000_percentage_16h_18h,power_larger_1000_percentage_16h_18h,power_mean_17h_19h,power_variance_17h_19h,power_skewness_17h_19h,power_kurtosis_17h_19h,power_difference_mean_17h_19h,power_difference_variance_17h_19h,abs_power_difference_mean_17h_19h,onoff_number_17h_19h,active_appliance_power_mean_17h_19h,active_appliance_power_variance_17h_19h,circuit_active_time_percentage_17h_19h,power_range_0_5_percentage_17h_19h,power_range_5_50_percentage_17h_19h,power_range_50_100_percentage_17h_19h,power_range_100_250_percentage_17h_19h,power_range_250_500_percentage_17h_19h,power_range_500_1000_percentage_17h_19h,power_larger_1000_percentage_17h_19h,power_mean_18h_20h,power_variance_18h_20h,power_skewness_18h_20h,power_kurtosis_18h_20h,power_difference_mean_18h_20h,power_difference_variance_18h_20h,abs_power_difference_mean_18h_20h,onoff_number_18h_20h,active_appliance_power_mean_18h_20h,active_appliance_power_variance_18h_20h,circuit_active_time_percentage_18h_20h,power_range_0_5_percentage_18h_20h,power_range_5_50_percentage_18h_20h,power_range_50_100_percentage_18h_20h,power_range_100_250_percentage_18h_20h,power_range_250_500_percentage_18h_20h,power_range_500_1000_percentage_18h_20h,power_larger_1000_percentage_18h_20h,power_mean_19h_21h,power_variance_19h_21h,power_skewness_19h_21h,power_kurtosis_19h_21h,power_difference_mean_19h_21h,power_difference_variance_19h_21h,abs_power_difference_mean_19h_21h,onoff_number_19h_21h,active_appliance_power_mean_19h_21h,active_appliance_power_variance_19h_21h,circuit_active_time_percentage_19h_21h,power_range_0_5_percentage_19h_21h,power_range_5_50_percentage_19h_21h,power_range_50_100_percentage_19h_21h,power_range_100_250_percentage_19h_21h,power_range_250_500_percentage_19h_21h,power_range_500_1000_percentage_19h_21h,power_larger_1000_percentage_19h_21h,power_mean_20h_22h,power_variance_20h_22h,power_skewness_20h_22h,power_kurtosis_20h_22h,power_difference_mean_20h_22h,power_difference_variance_20h_22h,abs_power_difference_mean_20h_22h,onoff_number_20h_22h,active_appliance_power_mean_20h_22h,active_appliance_power_variance_20h_22h,circuit_active_time_percentage_20h_22h,power_range_0_5_percentage_20h_22h,power_range_5_50_percentage_20h_22h,power_range_50_100_percentage_20h_22h,power_range_100_250_percentage_20h_22h,power_range_250_500_percentage_20h_22h,power_range_500_1000_percentage_20h_22h,power_larger_1000_percentage_20h_22h,power_mean_21h_23h,power_variance_21h_23h,power_skewness_21h_23h,power_kurtosis_21h_23h,power_difference_mean_21h_23h,power_difference_variance_21h_23h,abs_power_difference_mean_21h_23h,onoff_number_21h_23h,active_appliance_power_mean_21h_23h,active_appliance_power_variance_21h_23h,circuit_active_time_percentage_21h_23h,power_range_0_5_percentage_21h_23h,power_range_5_50_percentage_21h_23h,power_range_50_100_percentage_21h_23h,power_range_100_250_percentage_21h_23h,power_range_250_500_percentage_21h_23h,power_range_500_1000_percentage_21h_23h,power_larger_1000_percentage_21h_23h,power_mean_22h_00h,power_variance_22h_00h,power_skewness_22h_00h,power_kurtosis_22h_00h,power_difference_mean_22h_00h,power_difference_variance_22h_00h,abs_power_difference_mean_22h_00h,onoff_number_22h_00h,active_appliance_power_mean_22h_00h,active_appliance_power_variance_22h_00h,circuit_active_time_percentage_22h_00h,power_range_0_5_percentage_22h_00h,power_range_5_50_percentage_22h_00h,power_range_50_100_percentage_22h_00h,power_range_100_250_percentage_22h_00h,power_range_250_500_percentage_22h_00h,power_range_500_1000_percentage_22h_00h,power_larger_1000_percentage_22h_00h,QC_00h_02h,QC_01h_03h,QC_02h_04h,QC_03h_05h,QC_04h_06h,QC_05h_07h,QC_06h_08h,QC_07h_09h,QC_08h_10h,QC_09h_11h,QC_10h_12h,QC_11h_13h,QC_12h_14h,QC_13h_15h,QC_14h_16h,QC_15h_17h,QC_16h_18h,QC_17h_19h,QC_18h_20h,QC_19h_21h,QC_20h_22h,QC_21h_23h,QC_22h_00h,data_qualaity_2hour_average,loss_counter_2hour,time_range,sensor_id,sensor_ch,function_label
0,175.4797115,110911.2028,7.243084017,51.71103892,0.141684879,10965.68183,8.483480254,0,198.1317229,127063.0037,0.85,0,0.15,0.004166667,0.827777778,0,0,0.018055556,187.2562185,108949.0057,7.339210958,52.64188315,0.004728792,10923.53426,7.934094416,0,193.1468879,112659.8751,0.959722222,0,0.040277778,0,0.941666667,0,0,0.018055556,183.2949289,79005.95769,4.501276586,18.61728994,-0.038490961,7184.081439,8.35325167,0,198.025175,85115.68423,0.904166667,0,0.095833333,0,0.858333333,0.002777778,0.001388889,0.041666667,173.277926,80519.16104,4.47158261,18.44061698,-0.002364391,7206.638021,8.759355933,1,197.3103118,91828.67668,0.843055556,0,0.156944444,0.040277778,0.756944444,0.002777778,0.001388889,0.041666667,104.7514141,1389.80172,-0.811164485,-0.89158891,-0.112656467,52.48425918,0.988946517,2,125.9305393,162.8579025,0.738888889,0,0.261111111,0.043055556,0.695833333,0,0,0,101.4523389,1481.371909,-0.772061081,-1.358859649,-0.002364401,53.46197639,1.018875535,2,127.3489687,22.18457778,0.686111111,0,0.3125,0.004166667,0.683333333,0,0,0,103.6732,1387.914316,-0.908239951,-1.090523102,0,64.95926765,1.055665601,3,127.1400828,19.09908293,0.713888889,0,0.284722222,0.002777778,0.7125,0,0,0,98.9931126,1529.906228,-0.622015412,-1.542829523,-0.000591098,65.61812435,1.050152483,2,127.0729625,30.23930659,0.656944444,0,0.343055556,0.002777778,0.654166667,0,0,0,98.38619289,1554.398225,-0.59601982,-1.575628999,0.00026271,64.72253584,1.062958624,3,126.8864677,41.58779891,0.652777778,0,0.347222222,0.004166667,0.648611111,0,0,0,98.93318821,1587.185118,-0.572348215,-1.574789178,0.002491059,89.83478068,1.150154309,2,127.8833648,46.94513968,0.65,0,0.35,0.004166667,0.645833333,0,0,0,97.24919296,1633.609428,-0.459862513,-1.692068601,0,93.02660523,1.151722127,3,128.2387097,52.84136525,0.625,0,0.375,0.004166667,0.620833333,0,0,0,109.3386297,2496.583772,0.101637782,-0.748984081,0.119593191,90.48249135,1.305657751,2,138.8651499,900.369968,0.683333333,0,0.315277778,0.0375,0.647222222,0,0,0,139.498479,2592.721358,-0.503591139,-0.416649809,0.122451814,96.83993513,1.579354216,2,156.8678372,1130.699511,0.844444444,0,0.154166667,0.036111111,0.809722222,0,0,0,134.1346729,1958.498743,-0.593335932,0.440166381,-0.116637693,80.31273611,1.264568958,1,149.005009,720.8452232,0.858333333,0,0.141666667,0.002777778,0.855555556,0,0,0,119.955341,1718.041284,-0.905818472,-0.365970228,0.047009719,47.22936151,0.869978158,1,139.5605238,308.8916118,0.793055556,0,0.206944444,0.004166667,0.788888889,0,0,0,119.769967,2190.282858,-0.472575235,-1.125684613,0.002364391,67.6176167,1.199179663,1,139.9956547,873.623662,0.786111111,0,0.213888889,0.1125,0.673611111,0,0,0,138.7340386,2345.94171,-0.290949623,-0.372689764,0,69.38781958,1.29779775,0,150.0805134,1442.549565,0.891666667,0,0.108333333,0.109722222,0.781944444,0,0,0,309.2513322,193262.3526,4.665083661,27.71531612,-0.000295549,14829.7679,11.18761322,0,309.2513322,193262.3526,1,0,0,0.109722222,0.697222222,0.009722222,0.169444444,0.013888889,288.7481978,200056.6585,4.544163559,26.49878583,-0.051738521,14827.67659,11.11084505,0,316.8238942,215303.9327,0.897222222,0,0.102777778,0.109722222,0.594444444,0.009722222,0.169444444,0.013888889,135.0222193,1733.237454,-0.858696733,-0.130407467,0.061057015,46.66820187,0.908240567,0,145.4884383,865.9455116,0.897222222,0,0.102777778,0.108333333,0.788888889,0,0,0,141.6544412,1445.651207,-0.422484581,-1.633344296,0.073514811,70.2650875,1.061019511,0,141.6544412,1445.651207,1,0,0,0.331944444,0.668055556,0,0,0,144.6441611,1541.03839,-0.665429265,-1.512274468,-0.006363005,58.65578827,1.010854542,0,144.6441611,1541.03839,1,0,0,0.336111111,0.663888889,0,0,0,145.7005578,1452.737753,-0.891130624,-1.165729992,-0.131276069,39.51824823,0.912605871,0,145.7005578,1452.737753,1,0,0,0.290277778,0.709722222,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2018-05-19_to_2018-05-20,4177,4,Kitchen
1,145.2298559,1503.878145,-0.757719596,-1.349293133,0.000886647,61.56951983,1.142960587,0,145.2298559,1503.878145,1,0,0,0.315277778,0.684722222,0,0,0,176.3988409,25370.07093,3.722882713,13.01669056,0.937691234,764.3232765,2.261406333,0,176.3988409,25370.07093,1,0,0,0.3375,0.6125,0,0.05,0,261.6362123,74615.72072,1.624651969,0.76585565,0.000945756,1257.917524,3.231848083,0,261.6362123,74615.72072,1,0,0,0.334722222,0.4875,0.001388889,0.176388889,0,301.6353869,205251.1014,4.028066224,18.15905253,-0.873929819,12752.23447,9.683215533,0,301.6353869,205251.1014,1,0,0,0.284722222,0.561111111,0.002777778,0.126388889,0.025,278.2810224,259590.2087,4.593401607,19.42007658,0.123460441,23991.24407,15.95401145,0,278.2810224,259590.2087,1,0,0,0.170833333,0.784722222,0.001388889,0.001388889,0.041666667,227.9056466,107183.5743,7.287134794,53.32567553,-0.058692646,12276.3102,11.67513249,0,227.9056466,107183.5743,1,0,0,0.129166667,0.783333333,0.068055556,0.002777778,0.016666667,235.5222097,32993.22181,4.826999507,29.05212849,0.328140924,9681.408343,21.64629609,0,235.5222097,32993.22181,1,0,0,0.119444444,0.619444444,0.236111111,0.008333333,0.016666667,227.5201496,32694.19076,4.99714937,30.49610201,-0.284370651,9211.458417,18.52177357,0,227.5201496,32694.19076,1,0,0,0.029166667,0.7625,0.184722222,0.006944444,0.016666667,156.8051965,3083.697651,1.097949056,5.202665375,-0.339516678,88.03458466,1.687040964,0,156.8051965,3083.697651,1,0,0,0.109722222,0.873611111,0.016666667,0,0,140.6810775,1863.224099,-0.641236169,-1.095739647,-0.138850257,63.60051981,1.416569773,0,140.6810775,1863.224099,1,0,0,0.313888889,0.686111111,0,0,0,143.1650876,1570.122442,-0.622239857,-1.540588531,-0.000426904,69.92104344,1.430018926,0,143.1650876,1570.122442,1,0,0,0.343055556,0.656944444,0,0,0,136.024575,1756.757534,-0.509646365,-1.647562349,-0.017076187,42.04346011,1.166375532,0,136.024575,1756.757534,1,0,0,0.368055556,0.631944444,0,0,0,131.9253772,1610.334634,-0.5956098,-1.603943193,-0.016411687,51.69606626,0.979101804,0,131.9253772,1610.334634,1,0,0,0.351388889,0.648611111,0,0,0,174.0696774,119500.2267,7.151764458,50.25403865,0.072879001,13029.2323,8.598415127,0,180.6323849,124720.0838,0.951388889,0,0.048611111,0.3125,0.620833333,0,0,0.018055556,161.4657241,120493.3087,7.169449211,50.414348,-0.039128414,13022.72122,8.614666742,0,183.8723488,141843.9169,0.831944444,0,0.048611111,0.309722222,0.623611111,0,0,0.018055556,110.690701,1466.996858,-0.569923021,-0.745088792,0.068150209,56.33026548,1.220455595,0,129.7238264,382.4185159,0.763888889,0,0.116666667,0.238888889,0.644444444,0,0,0,203.2535877,68168.46686,2.015681431,2.251630782,1.008675248,428.4036213,2.406196346,1,252.2453053,79072.99676,0.763888889,0,0.236111111,0.230555556,0.395833333,0.001388889,0.136111111,0,354.2705761,237222.4972,3.196473712,11.57013785,0.023504859,27893.54042,29.70119708,0,396.3683745,254563.712,0.880555556,0,0.119444444,0.125,0.530555556,0.013888889,0.173611111,0.0375,295.2184017,189172.1432,4.748390274,22.10206887,-0.918140283,27492.8101,28.12213073,0,295.2184017,189172.1432,1,0,0,0.013888889,0.898611111,0.0125,0.0375,0.0375,179.4076484,31.98361694,0.833736264,0.540378891,-0.030598053,0.533345953,0.285746216,0,179.4076484,31.98361694,1,0,0,0,1,0,0,0,184.3929159,66726.68331,8.864958512,78.47300301,3.324513293,4468.180709,4.072756704,0,189.5921062,68477.96332,0.963888889,0,0.036111111,0.001388889,0.95,0,0,0.0125,175.6770464,78891.21123,8.043558178,64.62017523,-0.126842833,9326.798458,7.923861839,1,184.1376545,82854.79962,0.938888889,0,0.061111111,0.058333333,0.865277778,0,0,0.015277778,147.4331512,12767.71933,17.09494013,337.3393324,-3.456019198,4854.588662,4.300472737,0,150.0390707,12823.4623,0.975,0,0.025,0.222222222,0.75,0,0,0.002777778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2018-05-20_to_2018-05-21,4177,4,Kitchen
2,146.5368504,1065.802987,-1.302344135,-0.146125736,0.108066766,70.16254591,0.982056236,0,146.5368504,1065.802987,1,0,0,0.215277778,0.784722222,0,0,0,143.6356569,1134.782176,-1.121542755,-0.671824893,-0.107475668,41.26901981,0.797519379,0,143.6356569,1134.782176,1,0,0,0.248611111,0.751388889,0,0,0,334.5072732,432030.8041,3.508944152,12.9077541,-0.225452025,46892.36418,36.22288371,0,346.539909,443401.692,0.965277778,0.034722222,0,0.329166667,0.516666667,0.005555556,0.006944444,0.106944444,453.0734938,512580.213,2.636256671,7.405084964,-0.056328234,54205.46716,46.06598204,0,482.5634845,531712.6294,0.938888889,0.061111111,0.040277778,0.186111111,0.465277778,0.006944444,0.106944444,0.133333333,257.890443,127468.2452,3.887895487,16.58360917,0.185535457,7382.309948,10.71449671,0,264.8803408,129071.6754,0.973611111,0.026388889,0.040277778,0,0.805555556,0.001388889,0.1,0.026388889,124.5138782,861.548407,-2.071642325,3.090414048,-0.251413996,28.61686615,0.636721996,0,124.5138782,861.548407,1,0,0.120833333,0.001388889,0.877777778,0,0,0,104.9431057,1543.689651,-0.782626868,-1.310562251,-0.007093172,78.73148217,1.093392944,0,104.9431057,1543.689651,1,0,0.309722222,0.001388889,0.688888889,0,0,0,104.5005012,1463.721965,-0.832284834,-1.219797242,0.110431151,75.50917467,0.988994919,0,104.5005012,1463.721965,1,0,0.3,0,0.7,0,0,0,100.0032543,1537.284179,-0.629327435,-1.525837063,-0.115020869,64.70072616,0.895312117,0,100.0032543,1537.284179,1,0,0.341666667,0.002777778,0.655555556,0,0,0,99.48493446,1562.839949,-0.592880528,-1.56589493,1.98E-17,71.61404643,1.045747541,0,99.48493446,1562.839949,1,0,0.348611111,0.002777778,0.648611111,0,0,0,99.59380166,1566.690163,-0.563016965,-1.636430856,0.042834789,57.90494942,1.038210661,0,99.59380166,1566.690163,1,0,0.356944444,0.002777778,0.640277778,0,0,0,100.1635044,1593.415938,-0.545683221,-1.618476194,0.002068851,77.0586714,1.102166153,0,100.1635044,1593.415938,1,0,0.358333333,0.002777778,0.638888889,0,0,0,124.7484846,1670.66007,-0.284334117,-0.571358656,0.044539367,71.68127921,1.191438638,0,124.7484846,1670.66007,1,0,0.119444444,0.238888889,0.641666667,0,0,0,141.8989161,1518.283967,-0.468225363,-1.635515637,-0.059218055,55.33927743,1.202364815,0,141.8989161,1518.283967,1,0,0,0.375,0.625,0,0,0,137.7114845,1615.489941,-0.533779762,-1.653309698,0.001390826,68.00708316,1.157237296,0,137.7114845,1615.489941,1,0,0,0.3625,0.6375,0,0,0,212.408155,187407.9172,5.619408429,30.01843762,0.10422461,11724.88211,8.484072528,0,212.408155,187407.9172,1,0,0,0.334722222,0.634722222,0,0.002777778,0.027777778,210.9049293,187587.4092,5.621403176,30.03340452,-0.126842833,11698.20841,8.301073657,0,210.9049293,187587.4092,1,0,0,0.309722222,0.659722222,0,0.002777778,0.027777778,174.5679494,99236.61267,6.934444834,49.28821028,0.010048682,17704.6071,19.4284498,0,174.5679494,99236.61267,1,0,0.084722222,0.226388889,0.658333333,0.004166667,0.006944444,0.019444444,179.2644659,98523.48505,6.966753013,49.62944868,0.083051298,17777.38112,19.72277513,0,179.2644659,98523.48505,1,0,0.125,0.025,0.819444444,0.004166667,0.006944444,0.019444444,146.914487,1261.133006,-1.283711761,1.83579597,0.015525041,109.3469594,1.226514795,0,146.914487,1261.133006,1,0,0.040277778,0.1,0.859722222,0,0,0,150.7667171,1461.578617,-1.095916414,-0.277506697,0.009917318,40.81657232,1.167518365,0,150.7667171,1461.578617,1,0,0,0.205555556,0.794444444,0,0,0,136.9749344,1606.828039,-1.086936323,-0.418742993,-0.147392215,55.17188213,1.611766484,0,136.9749344,1606.828039,1,0,0,0.227777778,0.772222222,0,0,0,155.8245686,89895.69227,8.147183487,66.07749182,0.011190317,13481.10201,9.276069268,0,155.8245686,89895.69227,1,0,0,0.336111111,0.648611111,0.001388889,0,0.013888889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2018-05-21_to_2018-05-22,4177,4,Kitchen
